Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000261074	0.00104367	4788.28	0.000112937	0.000450679	11091.9
1010	0.000244784	0.000977907	5110.46	8.94711e-05	0.000356701	14014.8
2010	0.00019182	0.000766676	6519.16	8.02312e-05	0.000320015	15621.7
3010	0.000244332	0.000976358	5118.57	9.50141e-05	0.00037896	13191.5
4010	0.000200674	0.000809461	6174.45	7.7483e-05	0.000309001	16178.7
5010	0.000246874	0.000990658	5044.65	9.2334e-05	0.000370155	13505.3
6010	0.000274577	0.00109846	4549.34	0.000116855	0.000467438	10694.1
7010	0.000213844	0.000856494	5835.25	8.55618e-05	0.00034109	14656.4
8010	0.000200044	0.000799363	6252.48	7.77756e-05	0.000310251	16113.5
9010	0.000287687	0.00115174	4338.76	0.000118405	0.000472805	10572.7
10010	0.000216651	0.000865402	5775.16	8.93912e-05	0.000356718	14014.2
