Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.25673e-05	5.02063e-05	99586.7	9.29376e-06	3.71685e-05	134520.0
1010	3.96195e-06	1.58307e-05	315839.0	4.1613e-06	1.65911e-05	301363.0
2010	4.18105e-06	1.6702e-05	299362.0	4.3691e-06	1.7414e-05	287123.0
3010	4.17284e-06	1.66821e-05	299720.0	3.88528e-06	1.54864e-05	322861.0
4010	4.06387e-06	1.62901e-05	306932.0	4.20723e-06	1.67782e-05	298004.0
5010	4.22574e-06	1.68788e-05	296227.0	3.41373e-06	1.36097e-05	367381.0
6010	4.14295e-06	1.65583e-05	301962.0	3.47567e-06	1.388e-05	360228.0
7010	4.38198e-06	1.75025e-05	285671.0	4.66147e-06	1.86628e-05	267911.0
8010	3.88624e-06	1.55575e-05	321386.0	4.11088e-06	1.63914e-05	305035.0
9010	3.81127e-06	1.52389e-05	328105.0	4.14453e-06	1.65888e-05	301406.0
10010	4.54274e-06	1.81504e-05	275473.0	3.48605e-06	1.39091e-05	359474.0
