Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	6.36102e-05	0.000254121	19673.2	3.67262e-05	0.00014702	34006.6
1010	5.11677e-06	2.04625e-05	244347.0	5.13516e-06	2.07473e-05	240993.0
2010	4.99093e-06	1.9936e-05	250800.0	4.81105e-06	1.91798e-05	260689.0
3010	5.04699e-06	2.0165e-05	247952.0	4.51931e-06	1.81654e-05	275246.0
4010	4.38036e-06	1.75935e-05	284193.0	4.83798e-06	1.93531e-05	258355.0
5010	5.15288e-06	2.05817e-05	242932.0	3.99792e-06	1.59664e-05	313155.0
6010	4.99807e-06	1.99725e-05	250342.0	4.83562e-06	1.92883e-05	259222.0
7010	5.58841e-06	2.23236e-05	223976.0	4.43512e-06	1.77902e-05	281052.0
8010	5.11608e-06	2.04356e-05	244669.0	4.76085e-06	1.9001e-05	263142.0
9010	5.36665e-06	2.14705e-05	232875.0	4.61093e-06	1.85524e-05	269505.0
10010	4.90781e-06	1.9615e-05	254904.0	5.14469e-06	2.05204e-05	243657.0
