Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.06708e-05	4.26268e-05	117295.0	7.31983e-06	2.95117e-05	169422.0
1010	4.6237e-06	1.84811e-05	270544.0	4.43745e-06	1.77002e-05	282480.0
2010	4.07388e-06	1.62722e-05	307271.0	3.73914e-06	1.51064e-05	330983.0
3010	4.18165e-06	1.67098e-05	299222.0	3.60269e-06	1.43752e-05	347818.0
4010	3.65622e-06	1.46042e-05	342364.0	4.44417e-06	1.77337e-05	281946.0
5010	4.36308e-06	1.74491e-05	286545.0	4.21838e-06	1.68226e-05	297217.0
6010	4.01813e-06	1.60492e-05	311540.0	3.96494e-06	1.58852e-05	314756.0
7010	3.80614e-06	1.52039e-05	328861.0	3.6184e-06	1.44336e-05	346411.0
8010	3.9015e-06	1.56572e-05	319340.0	3.95323e-06	1.58451e-05	315552.0
9010	4.11113e-06	1.6426e-05	304392.0	4.01367e-06	1.59991e-05	312515.0
10010	3.82936e-06	1.52955e-05	326890.0	4.33722e-06	1.72872e-05	289229.0
