Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.69085e-06	1.07854e-05	463586.0	2.467e-06	9.87633e-06	506258.0
1010	2.55848e-06	1.02194e-05	489261.0	2.31954e-06	9.33368e-06	535692.0
2010	2.81269e-06	1.12457e-05	444612.0	2.26575e-06	9.03491e-06	553406.0
3010	2.57062e-06	1.03346e-05	483809.0	2.74967e-06	1.09619e-05	456122.0
4010	2.89314e-06	1.15684e-05	432211.0	2.94876e-06	1.17716e-05	424747.0
5010	2.49276e-06	9.98091e-06	500954.0	2.96946e-06	1.18987e-05	420210.0
6010	2.3481e-06	9.4211e-06	530721.0	3.03523e-06	1.2104e-05	413082.0
7010	2.79984e-06	1.11883e-05	446895.0	2.74204e-06	1.09433e-05	456898.0
8010	2.49614e-06	1.00018e-05	499909.0	2.25072e-06	9.02029e-06	554303.0
9010	2.56247e-06	1.02351e-05	488512.0	3.20722e-06	1.28871e-05	387981.0
10010	2.7527e-06	1.10074e-05	454237.0	2.54764e-06	1.02457e-05	488007.0
