Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.25488e-05	5.01958e-05	99607.4	9.58273e-06	3.82039e-05	130874.0
1010	4.42883e-06	1.7721e-05	282149.0	3.82907e-06	1.53153e-05	326467.0
2010	4.90746e-06	1.96179e-05	254866.0	3.57656e-06	1.4423e-05	346667.0
3010	4.7677e-06	1.90465e-05	262513.0	3.96794e-06	1.58432e-05	315591.0
4010	5.21626e-06	2.08656e-05	239626.0	3.61536e-06	1.44966e-05	344905.0
5010	4.67587e-06	1.86768e-05	267709.0	4.01699e-06	1.60139e-05	312227.0
6010	4.17308e-06	1.67845e-05	297891.0	4.61697e-06	1.84123e-05	271556.0
7010	4.71282e-06	1.88251e-05	265600.0	3.87943e-06	1.56629e-05	319223.0
8010	4.72576e-06	1.90309e-05	262728.0	4.28561e-06	1.71533e-05	291487.0
9010	4.7017e-06	1.88813e-05	264810.0	4.102e-06	1.6362e-05	305584.0
10010	4.00045e-06	1.59786e-05	312916.0	4.40858e-06	1.76016e-05	284063.0
