Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00026994	0.00107945	4629.47	0.000141145	0.00056306	8877.54
1010	3.29002e-05	0.000131631	37982.6	4.00149e-05	0.00015982	31282.8
2010	3.42249e-05	0.000136707	36572.2	3.38647e-05	0.000134993	37036.5
3010	3.17586e-05	0.000127244	39291.9	2.40045e-05	9.60258e-05	52066.9
4010	3.00658e-05	0.000120092	41632.3	2.77603e-05	0.000111628	44789.1
5010	3.12884e-05	0.000125767	39753.4	2.45339e-05	9.7886e-05	51077.3
6010	2.69214e-05	0.000107583	46473.1	2.01628e-05	8.04319e-05	62161.9
7010	3.01619e-05	0.000120525	41482.7	3.33826e-05	0.000133142	37551.3
8010	3.2184e-05	0.000128621	38871.3	2.51517e-05	0.000101256	49377.1
9010	3.38021e-05	0.000135074	37014.2	2.52383e-05	0.000100605	49696.9
10010	2.71838e-05	0.00010858	46046.3	2.68166e-05	0.000108517	46073.0
