Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	9.7724e-06	3.91145e-05	127827.0	8.16091e-06	3.27617e-05	152615.0
1010	5.10047e-06	2.04849e-05	244080.0	4.53823e-06	1.8124e-05	275875.0
2010	4.81706e-06	1.92403e-05	259868.0	4.57602e-06	1.8245e-05	274045.0
3010	5.15152e-06	2.05773e-05	242984.0	4.85546e-06	1.93716e-05	258108.0
4010	4.71763e-06	1.88656e-05	265030.0	4.68765e-06	1.87144e-05	267171.0
5010	4.95112e-06	1.97818e-05	252755.0	4.43971e-06	1.77405e-05	281838.0
6010	5.49996e-06	2.1975e-05	227529.0	4.71237e-06	1.87823e-05	266206.0
7010	4.99294e-06	1.99724e-05	250343.0	4.94153e-06	1.96976e-05	253836.0
8010	5.06848e-06	2.03523e-05	245670.0	4.13625e-06	1.64867e-05	303273.0
9010	4.80779e-06	1.92691e-05	259480.0	4.43533e-06	1.76808e-05	282791.0
10010	5.1273e-06	2.04803e-05	244134.0	4.37696e-06	1.74484e-05	286558.0
