Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.58961e-06	1.03833e-05	481542.0	2.58718e-06	1.03173e-05	484621.0
1010	2.77632e-06	1.12124e-05	445932.0	2.95011e-06	1.17628e-05	425068.0
2010	3.13123e-06	1.2507e-05	399772.0	2.76379e-06	1.11108e-05	450011.0
3010	2.7665e-06	1.10513e-05	452432.0	2.55866e-06	1.02206e-05	489204.0
4010	2.89435e-06	1.15614e-05	432472.0	2.73161e-06	1.08969e-05	458845.0
5010	2.78962e-06	1.11464e-05	448571.0	3.01717e-06	1.20261e-05	415761.0
6010	3.024e-06	1.20785e-05	413956.0	2.91397e-06	1.16604e-05	428800.0
7010	2.78635e-06	1.12037e-05	446280.0	2.99304e-06	1.19769e-05	417466.0
8010	2.77258e-06	1.10873e-05	450965.0	2.50961e-06	1.00239e-05	498808.0
9010	2.93973e-06	1.17695e-05	424825.0	2.76725e-06	1.10533e-05	452350.0
10010	2.90725e-06	1.16202e-05	430282.0	2.8385e-06	1.13891e-05	439015.0
