Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.26206e-07	1.30331e-06	383638.0	2.9172e-07	1.16308e-06	429893.0
2500	2.73409e-07	1.0927e-06	457581.0	3.76776e-07	1.50188e-06	332916.0
2501	3.66855e-07	1.46537e-06	341210.0	3.97031e-07	1.58245e-06	315965.0
2502	3.40277e-07	1.36061e-06	367482.0	3.74072e-07	1.49265e-06	334974.0
2503	3.09843e-07	1.24085e-06	402950.0	3.21346e-07	1.28101e-06	390318.0
2504	3.06035e-07	1.22485e-06	408214.0	3.03971e-07	1.21162e-06	412671.0
2505	2.83268e-07	1.13169e-06	441816.0	2.8696e-07	1.14458e-06	436841.0
2506	3.16053e-07	1.26268e-06	395983.0	3.12527e-07	1.24699e-06	400964.0
2507	3.13818e-07	1.25366e-06	398832.0	3.17539e-07	1.27953e-06	390767.0
2508	3.17316e-07	1.26828e-06	394235.0	3.23487e-07	1.29317e-06	386647.0
2509	3.22663e-07	1.28878e-06	387963.0	2.93589e-07	1.17457e-06	425687.0
2510	2.81347e-07	1.1286e-06	443026.0	2.58536e-07	1.03091e-06	485006.0
