Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2500	0.000293251	0.00117221	426.293	0.000346381	0.0013836	361.126
2501	2.49186e-07	9.97176e-07	501416.0	2.29333e-07	9.16245e-07	545706.0
2502	2.48946e-07	9.95163e-07	502430.0	2.39289e-07	9.55764e-07	523142.0
2503	2.51807e-07	1.00709e-06	496480.0	2.45985e-07	9.89474e-07	505319.0
2504	2.54768e-07	1.01834e-06	490993.0	2.59989e-07	1.03885e-06	481302.0
2505	2.5404e-07	1.01542e-06	492406.0	2.52524e-07	1.00984e-06	495128.0
2506	2.52392e-07	1.00969e-06	495203.0	2.48986e-07	9.96527e-07	501742.0
2507	2.44113e-07	9.75744e-07	512429.0	2.24303e-07	8.96997e-07	557415.0
2508	2.62364e-07	1.05216e-06	475215.0	2.42315e-07	9.67549e-07	516769.0
2509	2.43953e-07	9.75534e-07	512539.0	2.58451e-07	1.03251e-06	484259.0
2510	2.4212e-07	9.67887e-07	516589.0	2.70278e-07	1.08021e-06	462875.0
