Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2500	0.00031677	0.00126658	394.514	0.000306994	0.00122999	406.257
2501	2.57846e-07	1.03064e-06	485137.0	2.84147e-07	1.13503e-06	440516.0
2502	2.35298e-07	9.41036e-07	531329.0	2.54524e-07	1.0175e-06	491398.0
2503	2.59074e-07	1.03581e-06	482714.0	2.41784e-07	9.65494e-07	517869.0
2504	2.53423e-07	1.0134e-06	493389.0	2.40142e-07	9.59644e-07	521026.0
2505	2.47197e-07	9.88074e-07	506035.0	2.40366e-07	9.60609e-07	520503.0
2506	2.51096e-07	1.00549e-06	497271.0	2.42172e-07	9.70909e-07	514981.0
2507	2.59997e-07	1.03971e-06	480902.0	2.33501e-07	9.35518e-07	534463.0
2508	2.53654e-07	1.014e-06	493097.0	2.47579e-07	9.88841e-07	505642.0
2509	2.57093e-07	1.0277e-06	486521.0	2.4513e-07	9.79124e-07	510660.0
2510	2.40374e-07	9.61699e-07	519913.0	2.53423e-07	1.01224e-06	493954.0
