Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2500	0.000310745	0.00124208	402.3	0.000312295	0.00125106	399.41
2501	2.39716e-07	9.5818e-07	521822.0	2.50152e-07	9.99323e-07	500338.0
2502	2.5263e-07	1.01005e-06	495024.0	2.3313e-07	9.31091e-07	537004.0
2503	2.49708e-07	9.9843e-07	500786.0	2.34202e-07	9.39924e-07	531958.0
2504	2.40191e-07	9.60069e-07	520796.0	2.40094e-07	9.58897e-07	521432.0
2505	2.56451e-07	1.02589e-06	487383.0	2.89036e-07	1.15431e-06	433159.0
2506	2.43518e-07	9.75072e-07	512783.0	2.46782e-07	9.8584e-07	507181.0
2507	2.45683e-07	9.82089e-07	509119.0	2.54885e-07	1.01889e-06	490730.0
2508	2.48901e-07	9.95309e-07	502356.0	2.60068e-07	1.03968e-06	480915.0
2509	2.54848e-07	1.01868e-06	490832.0	2.34416e-07	9.37377e-07	533403.0
2510	2.4684e-07	9.87417e-07	506371.0	2.49977e-07	9.98163e-07	500920.0
