Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	2.79719e-07	1.1176e-06	447385.0	2.68088e-07	1.06858e-06	467910.0
2500	2.97957e-07	1.1904e-06	420026.0	2.71791e-07	1.08835e-06	459412.0
2501	2.88069e-07	1.1526e-06	433802.0	2.81901e-07	1.12757e-06	443433.0
2502	2.7257e-07	1.08871e-06	459258.0	3.27952e-07	1.30848e-06	382122.0
2503	2.64264e-07	1.05553e-06	473694.0	2.18371e-07	8.7174e-07	573565.0
2504	2.71365e-07	1.08395e-06	461277.0	2.71284e-07	1.08169e-06	462239.0
2505	2.67731e-07	1.06976e-06	467396.0	2.7654e-07	1.10336e-06	453162.0
2506	3.08872e-07	1.23371e-06	405283.0	2.53147e-07	1.01195e-06	494097.0
2507	2.87454e-07	1.14889e-06	435201.0	2.74095e-07	1.0929e-06	457499.0
2508	3.02393e-07	1.2082e-06	413839.0	2.64353e-07	1.0551e-06	473889.0
2509	2.89421e-07	1.15605e-06	432506.0	2.84021e-07	1.13591e-06	440175.0
2510	2.85116e-07	1.14114e-06	438158.0	2.77078e-07	1.1168e-06	447707.0
