Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2500	0.000311328	0.00124457	401.495	0.000280711	0.00112109	445.745
2501	2.55865e-07	1.02272e-06	488893.0	2.36398e-07	9.44146e-07	529579.0
2502	2.56876e-07	1.02692e-06	486894.0	2.424e-07	9.68034e-07	516511.0
2503	2.51544e-07	1.00565e-06	497189.0	2.75832e-07	1.11291e-06	449272.0
2504	2.51785e-07	1.00642e-06	496809.0	2.68842e-07	1.07398e-06	465558.0
2505	2.53869e-07	1.01474e-06	492735.0	2.50051e-07	9.98984e-07	500508.0
2506	2.57609e-07	1.03035e-06	485273.0	2.69432e-07	1.07718e-06	464175.0
2507	2.48588e-07	9.93826e-07	503106.0	2.42215e-07	9.67321e-07	516891.0
2508	2.47326e-07	9.88688e-07	505720.0	2.51679e-07	1.00515e-06	497438.0
2509	2.54921e-07	1.01902e-06	490667.0	2.58429e-07	1.03187e-06	484557.0
2510	2.49939e-07	9.99361e-07	500319.0	2.64037e-07	1.05592e-06	473519.0
