Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.0243e-07	1.20898e-06	413570.0	2.73499e-07	1.09034e-06	458570.0
2500	2.54812e-07	1.0178e-06	491257.0	2.96143e-07	1.18262e-06	422791.0
2501	3.26503e-07	1.30412e-06	383401.0	2.84895e-07	1.15347e-06	433473.0
2502	3.13282e-07	1.2565e-06	397930.0	3.20781e-07	1.27863e-06	391043.0
2503	3.16737e-07	1.26695e-06	394648.0	3.10964e-07	1.24295e-06	402267.0
2504	3.17494e-07	1.2713e-06	393299.0	3.27193e-07	1.30947e-06	381834.0
2505	3.08088e-07	1.23685e-06	404253.0	3.46482e-07	1.38693e-06	360509.0
2506	4.12258e-07	1.64709e-06	303565.0	4.46891e-07	1.78183e-06	280610.0
2507	3.49076e-07	1.39455e-06	358537.0	3.52124e-07	1.40354e-06	356241.0
2508	2.86518e-07	1.14798e-06	435548.0	2.88245e-07	1.15295e-06	433668.0
2509	2.93954e-07	1.17411e-06	425854.0	2.84268e-07	1.1418e-06	437903.0
2510	2.81175e-07	1.12386e-06	444893.0	2.74083e-07	1.09243e-06	457696.0
