Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	2.65382e-07	1.0605e-06	471474.0	2.62949e-07	1.04826e-06	476980.0
2500	2.50708e-07	1.0016e-06	499202.0	2.90861e-07	1.16421e-06	429477.0
2501	2.66501e-07	1.06562e-06	469210.0	2.82468e-07	1.13555e-06	440315.0
2502	2.75464e-07	1.10154e-06	453911.0	2.49703e-07	9.95654e-07	502182.0
2503	2.60739e-07	1.04246e-06	479634.0	2.1736e-07	8.66758e-07	576862.0
2504	2.47435e-07	9.96602e-07	501705.0	3.07474e-07	1.22947e-06	406679.0
2505	2.63358e-07	1.05393e-06	474417.0	2.5638e-07	1.02196e-06	489256.0
2506	2.54647e-07	1.01711e-06	491588.0	2.47101e-07	9.99164e-07	500418.0
2507	3.07769e-07	1.23278e-06	405587.0	2.54811e-07	1.01561e-06	492314.0
2508	2.74578e-07	1.09672e-06	455904.0	2.50901e-07	1.00015e-06	499923.0
2509	2.53241e-07	1.01169e-06	494224.0	2.21939e-07	8.84722e-07	565149.0
2510	2.69896e-07	1.0782e-06	463736.0	2.57774e-07	1.02756e-06	486588.0
