Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2500	0.000316307	0.00126503	394.998	0.000328108	0.00131175	380.919
2501	2.5066e-07	1.00295e-06	498528.0	2.63996e-07	1.05415e-06	474315.0
2502	2.41825e-07	9.66983e-07	517072.0	2.39544e-07	9.56759e-07	522597.0
2503	2.39601e-07	9.58391e-07	521708.0	2.67909e-07	1.07002e-06	467280.0
2504	2.58712e-07	1.03732e-06	482010.0	2.55116e-07	1.01926e-06	490550.0
2505	2.37193e-07	9.48258e-07	527282.0	2.63882e-07	1.06345e-06	470166.0
2506	2.50302e-07	1.00053e-06	499737.0	2.45681e-07	9.81044e-07	509661.0
2507	2.59626e-07	1.0391e-06	481185.0	2.54708e-07	1.01892e-06	490713.0
2508	2.59293e-07	1.03645e-06	482415.0	2.7084e-07	1.08153e-06	462307.0
2509	2.36423e-07	9.47021e-07	527971.0	2.65475e-07	1.06169e-06	470946.0
2510	2.60653e-07	1.04192e-06	479884.0	2.52086e-07	1.00686e-06	496591.0
