Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.0827e-07	1.23293e-06	405538.0	3.17832e-07	1.26901e-06	394007.0
2500	2.90093e-07	1.1622e-06	430219.0	3.04687e-07	1.21849e-06	410344.0
2501	3.48763e-07	1.39315e-06	358898.0	3.58871e-07	1.44409e-06	346238.0
2502	3.59139e-07	1.43566e-06	348272.0	3.13275e-07	1.24862e-06	400440.0
2503	3.11503e-07	1.24465e-06	401720.0	3.3992e-07	1.35509e-06	368978.0
2504	2.86126e-07	1.14362e-06	437207.0	2.68926e-07	1.07222e-06	466321.0
2505	2.69093e-07	1.07763e-06	463981.0	2.83226e-07	1.13153e-06	441879.0
2506	3.92056e-07	1.56602e-06	319280.0	3.9187e-07	1.56199e-06	320104.0
2507	3.44259e-07	1.37722e-06	363049.0	3.13603e-07	1.24995e-06	400017.0
2508	3.34833e-07	1.33756e-06	373816.0	3.28836e-07	1.3117e-06	381184.0
2509	3.25548e-07	1.30106e-06	384301.0	3.12072e-07	1.24644e-06	401141.0
2510	2.92121e-07	1.17164e-06	426752.0	3.00758e-07	1.20033e-06	416553.0
