Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.90221e-07	1.55882e-06	320755.0	3.63915e-07	1.45047e-06	344714.0
2500	2.96326e-07	1.18358e-06	422445.0	3.68258e-07	1.48788e-06	336048.0
2501	4.41174e-07	1.76269e-06	283657.0	4.50095e-07	1.80318e-06	277288.0
2502	4.70513e-07	1.88214e-06	265655.0	4.79998e-07	1.93456e-06	258456.0
2503	4.94524e-07	1.98016e-06	252505.0	5.72687e-07	2.28509e-06	218809.0
2504	4.19237e-07	1.67554e-06	298410.0	3.58607e-07	1.43463e-06	348522.0
2505	3.63325e-07	1.45137e-06	344501.0	4.01681e-07	1.60306e-06	311903.0
2506	6.97435e-07	2.78569e-06	179488.0	6.32708e-07	2.52454e-06	198056.0
2507	4.58381e-07	1.83087e-06	273094.0	5.00178e-07	1.99661e-06	250424.0
2508	3.71317e-07	1.48379e-06	336974.0	3.87086e-07	1.54291e-06	324062.0
2509	3.10849e-07	1.24265e-06	402364.0	3.09344e-07	1.23306e-06	405497.0
2510	3.14082e-07	1.25451e-06	398563.0	3.09698e-07	1.23671e-06	404300.0
