Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	2.47743e-07	9.89847e-07	505129.0	3.11478e-07	1.24148e-06	402743.0
2500	2.64007e-07	1.05471e-06	474062.0	2.46389e-07	9.85126e-07	507549.0
2501	2.98208e-07	1.19132e-06	419703.0	3.26203e-07	1.30019e-06	384560.0
2502	2.99386e-07	1.1967e-06	417817.0	2.91232e-07	1.16094e-06	430684.0
2503	2.95198e-07	1.18555e-06	421747.0	2.93444e-07	1.17011e-06	427310.0
2504	2.78219e-07	1.11135e-06	449905.0	3.02947e-07	1.20758e-06	414053.0
2505	2.93111e-07	1.17461e-06	425673.0	3.22965e-07	1.29812e-06	385173.0
2506	3.51992e-07	1.40947e-06	354743.0	3.80509e-07	1.51727e-06	329539.0
2507	3.1312e-07	1.25122e-06	399609.0	3.32629e-07	1.32582e-06	377124.0
2508	3.08552e-07	1.23331e-06	405413.0	2.89221e-07	1.16768e-06	428201.0
2509	2.95252e-07	1.1793e-06	423982.0	3.03368e-07	1.23166e-06	405957.0
2510	2.57664e-07	1.0299e-06	485482.0	2.53496e-07	1.01851e-06	490914.0
