Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.25375e-07	1.30648e-06	382709.0	3.73717e-07	1.49281e-06	334939.0
2500	3.13139e-07	1.25098e-06	399686.0	3.20393e-07	1.27749e-06	391394.0
2501	4.10638e-07	1.64047e-06	304790.0	4.5686e-07	1.82462e-06	274030.0
2502	3.48985e-07	1.39439e-06	358579.0	3.72828e-07	1.48976e-06	335623.0
2503	3.76542e-07	1.50699e-06	331787.0	3.62898e-07	1.44782e-06	345348.0
2504	3.81107e-07	1.52603e-06	327647.0	3.27431e-07	1.30531e-06	383050.0
2505	3.65793e-07	1.46684e-06	340869.0	3.35876e-07	1.34036e-06	373034.0
2506	4.1679e-07	1.66629e-06	300068.0	3.93037e-07	1.56656e-06	319171.0
2507	3.67434e-07	1.46854e-06	340474.0	3.28414e-07	1.30981e-06	381735.0
2508	3.6208e-07	1.44635e-06	345697.0	2.87841e-07	1.14742e-06	435760.0
2509	3.31669e-07	1.32581e-06	377127.0	2.78978e-07	1.11193e-06	449668.0
2510	3.26189e-07	1.30442e-06	383311.0	3.28087e-07	1.30971e-06	381764.0
