Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	4.05427e-07	1.61991e-06	308660.0	3.81788e-07	1.52537e-06	327789.0
2500	4.00438e-07	1.60013e-06	312475.0	4.18337e-07	1.66945e-06	299500.0
2501	5.01746e-07	2.0076e-06	249053.0	5.67943e-07	2.26374e-06	220873.0
2502	4.58713e-07	1.83294e-06	272785.0	5.22993e-07	2.09108e-06	239111.0
2503	3.84286e-07	1.53507e-06	325718.0	4.62364e-07	1.85298e-06	269836.0
2504	4.07586e-07	1.62982e-06	306783.0	3.9741e-07	1.58518e-06	315421.0
2505	3.68608e-07	1.47708e-06	338506.0	3.50571e-07	1.39732e-06	357827.0
2506	4.84457e-07	1.93656e-06	258189.0	5.78469e-07	2.3101e-06	216441.0
2507	5.1399e-07	2.05533e-06	243270.0	4.64645e-07	1.85202e-06	269975.0
2508	4.07821e-07	1.63046e-06	306661.0	4.39425e-07	1.75189e-06	285405.0
2509	4.5122e-07	1.80232e-06	277421.0	3.17803e-07	1.28354e-06	389547.0
2510	3.78674e-07	1.5131e-06	330447.0	3.76745e-07	1.51222e-06	330638.0
