Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	2.5626e-07	1.04531e-06	478325.0	2.3359e-07	9.31282e-07	536894.0
2500	2.58852e-07	1.03614e-06	482562.0	2.44617e-07	9.86328e-07	506931.0
2501	2.88821e-07	1.15468e-06	433020.0	2.41319e-07	9.63846e-07	518755.0
2502	2.68163e-07	1.07362e-06	465714.0	2.98372e-07	1.19027e-06	420074.0
2503	2.58458e-07	1.03294e-06	484055.0	3.13167e-07	1.24831e-06	400540.0
2504	2.60775e-07	1.04341e-06	479197.0	2.75642e-07	1.09932e-06	454825.0
2505	2.91448e-07	1.16493e-06	429210.0	2.24332e-07	8.95156e-07	558562.0
2506	2.72157e-07	1.09206e-06	457848.0	3.44284e-07	1.37295e-06	364180.0
2507	2.59826e-07	1.04081e-06	480395.0	2.42058e-07	9.65186e-07	518035.0
2508	2.71614e-07	1.08488e-06	460881.0	2.88784e-07	1.15102e-06	434397.0
2509	2.65494e-07	1.0605e-06	471477.0	3.09465e-07	1.23344e-06	405370.0
2510	2.75668e-07	1.10155e-06	453905.0	2.54776e-07	1.01721e-06	491541.0
