Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	2.32351e-07	9.28577e-07	538458.0	2.5853e-07	1.03835e-06	481532.0
2500	2.61387e-07	1.04404e-06	478910.0	2.38621e-07	9.51709e-07	525370.0
2501	2.41506e-07	9.66046e-07	517573.0	2.33404e-07	9.41888e-07	530848.0
2502	2.67922e-07	1.07404e-06	465532.0	2.49845e-07	9.95833e-07	502092.0
2503	2.5258e-07	1.0089e-06	495591.0	2.6259e-07	1.05438e-06	474211.0
2504	2.71315e-07	1.08373e-06	461369.0	2.60757e-07	1.04071e-06	480442.0
2505	2.56204e-07	1.0235e-06	488521.0	2.31286e-07	9.32538e-07	536171.0
2506	2.68824e-07	1.07394e-06	465577.0	2.25061e-07	9.05134e-07	552404.0
2507	2.63074e-07	1.05155e-06	475487.0	2.63294e-07	1.04944e-06	476443.0
2508	2.53896e-07	1.01413e-06	493034.0	2.76071e-07	1.10298e-06	453318.0
2509	2.52717e-07	1.01216e-06	493991.0	2.28291e-07	9.09928e-07	549494.0
2510	2.39618e-07	9.57399e-07	522248.0	2.3166e-07	9.28103e-07	538733.0
