Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.84383e-07	1.53593e-06	325535.0	3.75755e-07	1.51404e-06	330241.0
2500	3.74848e-07	1.49837e-06	333697.0	3.2685e-07	1.30585e-06	382893.0
2501	4.63047e-07	1.85274e-06	269870.0	4.60517e-07	1.84123e-06	271557.0
2502	4.54016e-07	1.81636e-06	275276.0	4.28733e-07	1.70964e-06	292460.0
2503	4.60226e-07	1.84568e-06	270903.0	4.51857e-07	1.81665e-06	275232.0
2504	4.03749e-07	1.61281e-06	310018.0	4.24483e-07	1.7102e-06	292363.0
2505	4.09068e-07	1.63453e-06	305898.0	4.15917e-07	1.66087e-06	301046.0
2506	5.33374e-07	2.13151e-06	234576.0	6.02278e-07	2.40053e-06	208287.0
2507	4.87928e-07	1.95032e-06	256368.0	4.5445e-07	1.81275e-06	275823.0
2508	4.4253e-07	1.76789e-06	282824.0	4.23369e-07	1.6876e-06	296278.0
2509	3.64027e-07	1.45465e-06	343726.0	4.40656e-07	1.75634e-06	284683.0
2510	3.45152e-07	1.37899e-06	362583.0	3.60591e-07	1.44028e-06	347155.0
