Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	2.7579e-07	1.10524e-06	452391.0	2.25707e-07	9.02431e-07	554059.0
2500	2.36941e-07	9.46485e-07	528270.0	2.41003e-07	9.61879e-07	519816.0
2501	2.81924e-07	1.12831e-06	443142.0	2.90893e-07	1.16812e-06	428038.0
2502	2.90679e-07	1.16107e-06	430638.0	3.20337e-07	1.28159e-06	390141.0
2503	2.74681e-07	1.09713e-06	455734.0	2.23826e-07	8.92845e-07	560007.0
2504	2.68053e-07	1.07066e-06	467003.0	2.9909e-07	1.20842e-06	413763.0
2505	2.67485e-07	1.06985e-06	467353.0	2.25511e-07	8.98895e-07	556238.0
2506	2.88382e-07	1.15332e-06	433532.0	2.68932e-07	1.07408e-06	465513.0
2507	2.40939e-07	9.62445e-07	519510.0	2.78998e-07	1.11298e-06	449246.0
2508	2.88866e-07	1.15406e-06	433254.0	2.36188e-07	9.43154e-07	530136.0
2509	2.71064e-07	1.0829e-06	461723.0	2.49621e-07	9.96756e-07	501627.0
2510	2.5859e-07	1.03462e-06	483269.0	2.49513e-07	9.96577e-07	501717.0
