Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	4.01889e-07	1.60526e-06	311476.0	3.89036e-07	1.55059e-06	322457.0
2500	3.58538e-07	1.43334e-06	348834.0	2.71187e-07	1.08427e-06	461141.0
2501	5.56308e-07	2.22525e-06	224694.0	5.5897e-07	2.22853e-06	224363.0
2502	6.13295e-07	2.4525e-06	203873.0	6.1734e-07	2.46208e-06	203080.0
2503	7.75258e-07	3.09764e-06	161413.0	8.75636e-07	3.50086e-06	142822.0
2504	5.76064e-07	2.30561e-06	216862.0	6.51586e-07	2.62362e-06	190576.0
2505	4.09232e-07	1.63582e-06	305657.0	4.3995e-07	1.75457e-06	284970.0
2506	1.0324e-06	4.12535e-06	121201.0	1.03672e-06	4.15761e-06	120261.0
2507	6.46928e-07	2.58591e-06	193355.0	6.22741e-07	2.48814e-06	200953.0
2508	4.17175e-07	1.66767e-06	299820.0	4.10616e-07	1.63891e-06	305080.0
2509	3.85517e-07	1.54239e-06	324173.0	3.89576e-07	1.56128e-06	320249.0
2510	3.52684e-07	1.41222e-06	354052.0	3.78015e-07	1.51242e-06	330596.0
