Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.01282e-07	1.20533e-06	414825.0	3.13145e-07	1.2534e-06	398914.0
2500	3.05308e-07	1.22037e-06	409710.0	2.72728e-07	1.09238e-06	457715.0
2501	3.63856e-07	1.45372e-06	343946.0	3.74825e-07	1.49714e-06	333970.0
2502	3.17595e-07	1.27124e-06	393316.0	2.95118e-07	1.17713e-06	424763.0
2503	3.09687e-07	1.23845e-06	403732.0	3.03864e-07	1.21144e-06	412730.0
2504	2.61083e-07	1.04361e-06	479106.0	2.98115e-07	1.19187e-06	419508.0
2505	2.92337e-07	1.17151e-06	426801.0	2.8728e-07	1.15135e-06	434271.0
2506	3.24222e-07	1.29553e-06	385941.0	3.62246e-07	1.44814e-06	345270.0
2507	3.33531e-07	1.3326e-06	375206.0	2.88867e-07	1.15478e-06	432984.0
2508	3.21602e-07	1.29193e-06	387018.0	3.28435e-07	1.30933e-06	381875.0
2509	3.09519e-07	1.23818e-06	403817.0	2.96772e-07	1.18307e-06	422628.0
2510	2.77239e-07	1.1085e-06	451059.0	3.35473e-07	1.33851e-06	373549.0
