Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	2.78559e-07	1.11693e-06	447657.0	2.59154e-07	1.03934e-06	481075.0
2500	2.41896e-07	9.66532e-07	517313.0	2.87087e-07	1.14427e-06	436958.0
2501	2.45863e-07	9.85632e-07	507289.0	2.85221e-07	1.13963e-06	438737.0
2502	2.84337e-07	1.1362e-06	440064.0	2.6602e-07	1.0643e-06	469794.0
2503	2.62068e-07	1.0491e-06	476600.0	3.19348e-07	1.2734e-06	392648.0
2504	2.69196e-07	1.07528e-06	464997.0	2.52799e-07	1.01081e-06	494654.0
2505	2.63791e-07	1.0537e-06	474516.0	2.7482e-07	1.09537e-06	456465.0
2506	3.0108e-07	1.20267e-06	415741.0	2.95327e-07	1.17718e-06	424742.0
2507	2.75355e-07	1.10565e-06	452224.0	2.96751e-07	1.18878e-06	420598.0
2508	2.79598e-07	1.11969e-06	446550.0	3.01596e-07	1.20214e-06	415924.0
2509	2.69011e-07	1.07535e-06	464963.0	2.43849e-07	9.72411e-07	514185.0
2510	2.8847e-07	1.15415e-06	433220.0	2.58386e-07	1.03378e-06	483663.0
