Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.41388e-07	1.36413e-06	366533.0	2.97505e-07	1.19339e-06	418973.0
2500	3.03911e-07	1.21443e-06	411716.0	3.3646e-07	1.34482e-06	371798.0
2501	3.41739e-07	1.36513e-06	366265.0	3.45384e-07	1.37663e-06	363205.0
2502	3.3513e-07	1.33867e-06	373505.0	3.91797e-07	1.5785e-06	316756.0
2503	3.14684e-07	1.25736e-06	397658.0	3.06822e-07	1.22291e-06	408862.0
2504	3.34431e-07	1.33694e-06	373989.0	3.10263e-07	1.23849e-06	403717.0
2505	2.98115e-07	1.19098e-06	419824.0	2.95051e-07	1.18262e-06	422790.0
2506	3.39643e-07	1.35666e-06	368552.0	3.76587e-07	1.50119e-06	333068.0
2507	3.50357e-07	1.39999e-06	357145.0	3.50441e-07	1.41414e-06	353572.0
2508	3.4578e-07	1.38432e-06	361188.0	3.3887e-07	1.37109e-06	364673.0
2509	2.95366e-07	1.1854e-06	421799.0	3.13143e-07	1.25124e-06	399604.0
2510	3.04331e-07	1.22049e-06	409672.0	3.44485e-07	1.37423e-06	363841.0
