Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.04484e-07	1.21623e-06	411106.0	3.33856e-07	1.33387e-06	374849.0
2500	2.95776e-07	1.18232e-06	422897.0	2.59051e-07	1.03346e-06	483809.0
2501	3.26806e-07	1.30634e-06	382749.0	3.12616e-07	1.24653e-06	401113.0
2502	3.2678e-07	1.30523e-06	383075.0	3.34349e-07	1.33304e-06	375082.0
2503	3.25951e-07	1.30241e-06	383902.0	3.71365e-07	1.48237e-06	337298.0
2504	3.38067e-07	1.35341e-06	369436.0	3.17872e-07	1.27063e-06	393507.0
2505	2.95691e-07	1.18589e-06	421625.0	3.11013e-07	1.24168e-06	402681.0
2506	4.27048e-07	1.70737e-06	292847.0	4.00291e-07	1.596e-06	313282.0
2507	3.67882e-07	1.47001e-06	340134.0	3.32078e-07	1.34178e-06	372639.0
2508	3.3116e-07	1.32272e-06	378009.0	2.59709e-07	1.03657e-06	482360.0
2509	3.06133e-07	1.22305e-06	408814.0	3.39822e-07	1.35458e-06	369117.0
2510	3.00794e-07	1.20148e-06	416154.0	2.97671e-07	1.19373e-06	418855.0
