Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
2499	3.62165e-07	1.45518e-06	343600.0	4.02259e-07	1.60364e-06	311791.0
2500	3.05036e-07	1.22034e-06	409720.0	3.32717e-07	1.33e-06	375940.0
2501	4.51675e-07	1.80447e-06	277089.0	5.08948e-07	2.02965e-06	246347.0
2502	3.90656e-07	1.5617e-06	320164.0	4.13251e-07	1.65239e-06	302592.0
2503	3.47803e-07	1.39484e-06	358465.0	3.24405e-07	1.29411e-06	386365.0
2504	2.95503e-07	1.18033e-06	423609.0	3.26444e-07	1.30553e-06	382987.0
2505	2.99592e-07	1.20112e-06	416278.0	2.94644e-07	1.17667e-06	424928.0
2506	5.35135e-07	2.14142e-06	233490.0	4.67913e-07	1.8657e-06	267996.0
2507	4.1719e-07	1.66652e-06	300026.0	4.15928e-07	1.6582e-06	301532.0
2508	3.915e-07	1.57173e-06	318121.0	4.17902e-07	1.66808e-06	299746.0
2509	3.75083e-07	1.49911e-06	333530.0	3.44659e-07	1.37512e-06	363604.0
2510	3.21327e-07	1.28738e-06	388385.0	3.31731e-07	1.32881e-06	376276.0
